time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-11-05T18:19:59.600Z,38.8380013,-122.8376694,1.23,0.86,md,11,112,0.001803,0.01,nc,nc73649245,2021-11-05T19:02:12.176Z,"10km NW of The Geysers, CA",earthquake,0.28,0.63,,1,automatic,nc,nc
2021-11-05T18:16:53.519Z,63.2806,-151.4142,4.9,1.2,ml,,,,0.42,ak,ak021e7bvl2b,2021-11-05T18:22:32.361Z,"32 km SSE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-11-05T18:16:17.820Z,59.9913,-141.5101,7.1,2.1,ml,,,,0.64,ak,ak021e7bvif8,2021-11-05T18:20:51.898Z,"111 km WNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-11-05T18:15:16.380Z,51.8596666666667,-177.940833333333,3.46,0.23,ml,5,154,,0.17,av,av91043728,2021-11-06T04:37:26.560Z,"90 km W of Adak, Alaska",earthquake,0.51,1.51,0.329793817625534,5,reviewed,av,av
2021-11-05T18:15:16.290Z,51.8646666666667,-177.938166666667,3.68,0.23,ml,5,163,,0.15,av,av91407641,2021-11-06T02:21:22.370Z,"89 km W of Adak, Alaska",earthquake,0.48,1.31,0.399982594536071,5,reviewed,av,av
2021-11-05T18:10:14.620Z,35.665,-117.476,12.13,1.53,ml,22,111,0.07913,0.19,ci,ci39850007,2021-11-05T19:05:55.153Z,"13km SSW of Searles Valley, CA",earthquake,0.44,0.96,0.224,20,reviewed,ci,ci
2021-11-05T18:06:57.580Z,33.0533333,-114.9936667,2.26,1.31,ml,14,61,0.08194,0.24,ci,ci39849999,2021-11-05T21:55:49.292Z,"45km NE of Holtville, CA",quarry blast,0.56,1.21,0.131,2,reviewed,ci,ci
2021-11-05T18:05:06.950Z,36.176,-118.0348333,2.36,1.56,ml,22,57,0.1569,0.11,ci,ci39849991,2021-11-05T21:52:41.891Z,"12km SSW of Olancha, CA",earthquake,0.16,0.62,0.265,12,reviewed,ci,ci
2021-11-05T18:04:49.160Z,33.8481667,-117.4886667,-0.54,1.53,ml,32,70,0.04754,0.21,ci,ci39849983,2021-11-05T19:24:37.554Z,"4km SE of Home Gardens, CA",quarry blast,0.32,31.61,0.131,10,reviewed,ci,ci
2021-11-05T18:03:31.670Z,46.767,-121.947166666667,3.72,0.81,ml,13,211,0.03403,0.09,uw,uw61786487,2021-11-05T22:17:55.810Z,"6 km E of Ashford, Washington",earthquake,0.43,0.8,0.217024572777849,4,reviewed,uw,uw
2021-11-05T17:58:45.820Z,37.1604996,-121.5443344,3.47,1.7,md,27,51,0.05839,0.09,nc,nc73649225,2021-11-05T19:46:11.117Z,"10km NE of San Martin, CA",earthquake,0.23,0.71,0.17,19,automatic,nc,nc
2021-11-05T17:55:53.460Z,19.1866666666667,-155.471,37.53,2.73,md,50,93,,0.12,hv,hv72783767,2021-11-05T19:47:41.990Z,"1 km SSE of Pāhala, Hawaii",earthquake,0.48,0.59,0.101610809760632,22,reviewed,hv,hv
2021-11-05T17:52:52.990Z,40.2713318,-124.2570038,20.53,2.45,md,11,219,0.02764,0.05,nc,nc73649220,2021-11-05T19:18:11.937Z,"6km SSE of Petrolia, CA",earthquake,1.21,0.78,0.11,6,automatic,nc,nc
2021-11-05T17:42:20.417Z,64.4873,-146.5309,5.4,2.2,ml,,,,0.77,ak,ak021e7bfnim,2021-11-05T18:00:29.194Z,"13 km NNE of Harding-Birch Lakes, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-11-05T17:29:00.647Z,58.5247,-154.4298,94.2,0.6,ml,,,,0.33,ak,ak021e7bctow,2021-11-05T17:31:55.769Z,"103 km WNW of Aleneva, Alaska",earthquake,,1.5,,,automatic,ak,ak
2021-11-05T17:27:31.150Z,19.1603336334229,-155.474334716797,33.5699996948242,2.27999997,md,42,112,,0.150000006,hv,hv72783742,2021-11-05T17:31:29.980Z,"4 km S of Pāhala, Hawaii",earthquake,0.58,0.800000012,1.11000001,16,automatic,hv,hv
2021-11-05T17:27:10.450Z,35.5691667,-118.499,2.56,1.38,ml,25,77,0.1737,0.14,ci,ci39849959,2021-11-05T21:46:18.763Z,"2km SSW of Bodfish, CA",earthquake,0.19,0.72,0.122,8,reviewed,ci,ci
2021-11-05T17:26:37.135Z,38.1774,-117.8126,8.6,1.9,ml,21,56.07,0.049,0.1284,nn,nn00827497,2021-11-06T02:37:20.798Z,"35 km SE of Mina, Nevada",earthquake,,0.8,0.43,9,reviewed,nn,nn
2021-11-05T17:24:12.760Z,38.7591667,-122.7203369,1.91,0.57,md,9,114,0.004287,0.02,nc,nc73649205,2021-11-05T17:25:50.035Z,"3km SW of Anderson Springs, CA",earthquake,0.57,0.4,0.24,3,automatic,nc,nc
2021-11-05T17:22:59.570Z,46.8526666666667,-121.759166666667,1.95,0.27,ml,10,101,0.02326,0.06,uw,uw61786482,2021-11-05T22:12:44.440Z,"23 km ENE of Ashford, Washington",earthquake,0.44,0.57,0.122368988805173,4,reviewed,uw,uw
2021-11-05T17:19:47.120Z,34.0156667,-117.199,13.18,1.82,ml,89,30,0.07151,0.16,ci,ci39849943,2021-11-05T21:38:01.550Z,"5km SSW of Redlands, CA",earthquake,0.11,0.27,0.179,25,reviewed,ci,ci
2021-11-05T17:19:17.400Z,38.8208351,-122.7645035,1.95,1.41,md,28,64,0.01051,0.05,nc,nc73649195,2021-11-05T18:21:13.013Z,"4km W of Cobb, CA",earthquake,0.25,0.38,0.08,8,automatic,nc,nc
2021-11-05T17:13:54.196Z,63.3511,-150.2652,13.6,1.1,ml,,,,0.55,ak,ak021e7b9id6,2021-11-05T17:17:14.144Z,"65 km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-11-05T17:02:51.644Z,37.3904,-117.1078,0,1.3,ml,20,108.58,0.152,0.1842,nn,nn00827494,2021-11-06T02:37:12.125Z,"37 km SSE of Goldfield, Nevada",earthquake,,0,0.98,11,reviewed,nn,nn
2021-11-05T16:55:56.660Z,33.7108333,-116.7648333,15.73,1.32,ml,49,39,0.04424,0.18,ci,ci39849927,2021-11-05T19:09:45.280Z,"5km SW of Idyllwild, CA",earthquake,0.21,0.43,0.201,26,reviewed,ci,ci
2021-11-05T16:52:25.952Z,37.3925,-117.1149,2.8,1.5,ml,18,109.87,0.148,0.1336,nn,nn00827491,2021-11-06T02:37:10.780Z,"36 km SSE of Goldfield, Nevada",earthquake,,2.9,0.27,9,reviewed,nn,nn
2021-11-05T16:51:07.475Z,37.3917,-117.114,3.4,1.7,ml,22,108.2,0.148,0.1421,nn,nn00827488,2021-11-06T02:37:09.432Z,"36 km SSE of Goldfield, Nevada",earthquake,,2.6,0.23,13,reviewed,nn,nn
2021-11-05T16:48:07.730Z,19.1931667327881,-155.421340942383,32.0900001525879,2.12,ml,36,167,,0.109999999,hv,hv72783707,2021-11-05T16:53:38.880Z,"6 km E of Pāhala, Hawaii",earthquake,0.71,0.75,0.24,3,automatic,hv,hv
2021-11-05T16:46:10.180Z,38.845665,-122.8160019,1.73,0.9,md,16,58,0.01066,0.03,nc,nc73649190,2021-11-05T17:36:12.879Z,"8km WNW of Cobb, CA",earthquake,0.2,0.53,0.04,4,automatic,nc,nc
2021-11-05T16:44:10.200Z,38.796833,-122.7648315,1.63,0.85,md,6,113,0.005508,0.01,nc,nc73649185,2021-11-05T17:24:11.294Z,"2km NNW of The Geysers, CA",earthquake,0.59,1.42,,1,automatic,nc,nc
2021-11-05T16:43:26.960Z,38.7971649,-122.7641678,0.8,0.67,md,8,81,0.004905,0.01,nc,nc73649180,2021-11-05T17:12:11.222Z,"2km NNW of The Geysers, CA",earthquake,0.35,1.25,0.14,2,automatic,nc,nc
2021-11-05T16:41:39.770Z,33.7185,-116.7678333,17.38,0.99,ml,36,49,0.04533,0.2,ci,ci39849911,2021-11-05T19:09:48.470Z,"5km WSW of Idyllwild, CA",earthquake,0.3,0.5,0.16,26,reviewed,ci,ci
2021-11-05T16:41:37.034Z,37.3912,-117.1063,1.2,1.4,ml,19,108.75,0.153,0.159,nn,nn00827485,2021-11-06T02:37:07.931Z,"37 km SSE of Goldfield, Nevada",earthquake,,3.5,1.09,12,reviewed,nn,nn
2021-11-05T16:38:39.180Z,32.8538333,-118.4495,3.08,3.06,ml,26,233,0.1501,0.37,ci,ci39849903,2021-11-06T02:49:05.879Z,"10km WNW of San Clemente Is. (SE tip), CA",earthquake,1.66,2.7,0.183,17,reviewed,ci,ci
2021-11-05T16:35:04.793Z,63.1658,-149.3828,13.3,1.2,ml,,,,0.77,ak,ak021e7asope,2021-11-05T16:40:00.093Z,"33 km SW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-11-05T16:28:30.550Z,38.8093338,-122.7968369,4.65,0.34,md,11,62,0.001816,0.03,nc,nc73649170,2021-11-05T16:47:15.076Z,"5km NW of The Geysers, CA",earthquake,0.46,0.68,,1,automatic,nc,nc
2021-11-05T16:17:41.070Z,19.2189998626709,-155.434173583984,34.8699989318848,2.25999999,md,42,127,,0.119999997,hv,hv72783692,2021-11-05T16:20:55.400Z,"4 km ENE of Pāhala, Hawaii",earthquake,0.68,0.790000021,0.839999974,24,automatic,hv,hv
2021-11-05T16:15:41.980Z,38.831501,-122.8133316,2.21,0.87,md,22,49,0.008485,0.02,nc,nc73649165,2021-11-05T16:34:12.015Z,"8km NW of The Geysers, CA",earthquake,0.21,0.5,0.3,4,automatic,nc,nc
2021-11-05T16:10:01.880Z,31.9671667,-116.2486667,18.47,2.42,ml,24,110,0.2582,0.18,ci,ci39849871,2021-11-05T20:55:20.833Z,"37km ENE of Ensenada, B.C., MX",earthquake,0.28,0.58,0.166,15,reviewed,ci,ci
2021-11-05T16:03:48.100Z,58.1315,-154.517333333333,9.15,0.41,ml,10,265,,0.13,av,av91043713,2021-11-06T04:11:11.820Z,"62 km N of Karluk, Alaska",earthquake,0.62,1.43,0.304706605103644,10,reviewed,av,av
2021-11-05T15:50:55.870Z,36.0221667,-117.7733333,1.84,0.51,ml,12,64,0.007215,0.08,ci,ci39849855,2021-11-05T16:30:10.317Z,"15km NE of Little Lake, CA",earthquake,0.12,0.13,0.254,5,reviewed,ci,ci
2021-11-05T15:37:39.015Z,37.7186,-116.0125,13.9,1.8,ml,15,179.19,0.494,0.1808,nn,nn00827478,2021-11-06T02:37:05.279Z,"25 km WNW of Rachel, Nevada",earthquake,,7.4,0.44,13,reviewed,nn,nn
2021-11-05T15:27:43.812Z,39.7441,-120.0657,9.7,1.1,ml,12,92.28,0.156,0.1252,nn,nn00827477,2021-11-06T02:36:58.560Z,"9 km SE of Chilcoot-Vinton, California",earthquake,,2.3,0.17,7,reviewed,nn,nn
2021-11-05T15:27:13.978Z,50.0483,156.8582,77.92,4.8,mb,,109,3.109,1.07,us,us7000frrf,2021-11-05T16:09:33.040Z,"87 km SE of Severo-Kuril’sk, Russia",earthquake,11,7.4,0.06,86,reviewed,us,us
2021-11-05T15:19:27.150Z,38.8230019,-122.7935028,2.64,0.84,md,8,155,0.01295,0.01,nc,nc73649160,2021-11-05T15:38:12.444Z,"6km NNW of The Geysers, CA",earthquake,0.57,0.97,,1,automatic,nc,nc
2021-11-05T15:12:09.070Z,33.4785,-116.5123333,13.21,0.67,ml,26,75,0.07682,0.13,ci,ci39849831,2021-11-05T16:20:42.538Z,"17km ESE of Anza, CA",earthquake,0.21,0.41,0.085,9,reviewed,ci,ci
2021-11-05T14:57:37.336Z,39.3975,-120.3919,9,0.5,ml,5,284.95,0.072,0.0522,nn,nn00827525,2021-11-06T02:37:38.426Z,"8 km N of Soda Springs, California",earthquake,,2,0.42,3,reviewed,nn,nn
2021-11-05T14:53:38.880Z,61.0945,-152.3805,3.47,0.56,ml,7,294,,0.14,av,av91043653,2021-11-06T03:07:42.230Z,"67 km W of Tyonek, Alaska",earthquake,0.79,0.41,0.181989837493759,7,reviewed,av,av
2021-11-05T14:51:49.522Z,60.1039,-152.2787,74.7,1.5,ml,,,,0.52,ak,ak021e79pcd1,2021-11-05T14:56:48.881Z,"34 km W of Ninilchik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-11-05T14:51:00.410Z,33.4775,-116.5106667,13.44,0.76,ml,29,67,0.07895,0.14,ci,ci39849807,2021-11-05T20:46:11.163Z,"17km ESE of Anza, CA",earthquake,0.2,0.46,0.118,19,reviewed,ci,ci
2021-11-05T14:48:31.000Z,36.0206667,-117.7751667,1.54,0.98,ml,18,64,0.009222,0.09,ci,ci39849791,2021-11-05T20:26:09.785Z,"15km NE of Little Lake, CA",earthquake,0.13,0.14,0.176,8,reviewed,ci,ci
2021-11-05T14:46:22.388Z,63.8066,-150.4433,10.3,1.4,ml,,,,0.74,ak,ak021e79o7q5,2021-11-05T14:58:59.241Z,"69 km WSW of Ferry, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-11-05T14:46:03.180Z,33.476,-116.511,14.21,0.6,ml,24,67,0.07904,0.14,ci,ci39849799,2021-11-05T16:17:50.721Z,"17km ESE of Anza, CA",earthquake,0.23,0.45,0.12,3,reviewed,ci,ci
2021-11-05T14:45:38.350Z,33.4766667,-116.5078333,13.94,0.4,ml,17,74,0.08296,0.13,ci,ci37484477,2021-11-05T16:10:39.453Z,"18km ESE of Anza, CA",earthquake,0.24,0.57,0.204,7,reviewed,ci,ci
2021-11-05T14:44:03.060Z,38.7896652,-122.7584991,0.95,0.21,md,10,87,0.01098,0.06,nc,nc73649155,2021-11-05T15:13:10.588Z,"1km N of The Geysers, CA",earthquake,0.37,0.96,0.16,2,automatic,nc,nc
2021-11-05T14:31:27.695Z,57.0872,-155.3097,27.7,2.1,ml,,,,0.47,ak,ak021e79l0dv,2021-11-05T14:49:07.073Z,"70 km WNW of Akhiok, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-11-05T14:30:43.770Z,33.2086667,-115.9305,6.25,1.61,ml,59,42,0.08501,0.24,ci,ci39849759,2021-11-05T20:17:48.280Z,"10km SSE of Salton City, CA",earthquake,0.2,0.87,0.115,19,reviewed,ci,ci
2021-11-05T14:11:28.306Z,-28.6496,-71.4519,33.95,4.9,mb,,94,0.554,1.08,us,us7000frq2,2021-11-05T15:56:41.951Z,"offshore Atacama, Chile",earthquake,5.1,3.2,0.052,119,reviewed,us,us
2021-11-05T14:08:05.831Z,30.0087,-113.9223,10,4.5,mb,,188,1.301,0.65,us,us7000frq1,2021-11-06T07:04:40.040Z,"119 km W of La Libertad, Mexico",earthquake,6.4,2,0.07,59,reviewed,us,us
2021-11-05T13:35:45.370Z,38.8286667,-122.8154984,1.19,1.1,md,19,44,0.01623,0.03,nc,nc73649135,2021-11-05T16:54:12.119Z,"8km NW of The Geysers, CA",earthquake,0.19,0.5,0.06,3,automatic,nc,nc
2021-11-05T13:33:29.690Z,44.679,-110.0191667,15.52,1.04,md,9,162,0.08715,0.15,uu,uu60466887,2021-11-05T14:17:12.660Z,"36 km S of Silver Gate, Montana",earthquake,0.83,0.62,0.401,4,reviewed,uu,uu
2021-11-05T13:28:23.950Z,38.8310013,-122.8128357,0.51,0.85,md,8,83,0.007896,0.01,nc,nc73649125,2021-11-05T14:12:11.276Z,"8km NW of The Geysers, CA",earthquake,0.31,1.15,,1,automatic,nc,nc
2021-11-05T13:26:18.772Z,61.6812,-151.0466,75.7,1.4,ml,,,,0.73,ak,ak021e78yhhe,2021-11-05T13:55:00.889Z,"32 km WNW of Susitna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-11-05T13:21:50.310Z,38.8363342,-122.8119965,1.96,0.85,md,15,57,0.01301,0.01,nc,nc73649110,2021-11-05T13:38:11.067Z,"8km WNW of Cobb, CA",earthquake,0.26,0.71,,1,automatic,nc,nc
2021-11-05T13:19:26.650Z,18.0188,-68.326,102,3.5,md,16,198,0.4982,0.54,pr,pr2021309009,2021-11-06T07:18:45.040Z,"49 km SE of Boca de Yuma, Dominican Republic",earthquake,4.01,2.19,0.1,8,reviewed,pr,pr
2021-11-05T13:17:23.828Z,-9.6511,117.4826,73.69,4.1,mb,,96,3.492,0.41,us,us7000frpu,2021-11-06T07:48:31.040Z,"128 km S of Sumbawa Besar, Indonesia",earthquake,8,10.7,0.151,12,reviewed,us,us
2021-11-05T13:05:52.230Z,38.8284988,-122.8143311,1,1.17,md,12,58,0.006085,0.02,nc,nc73649105,2021-11-05T16:28:11.983Z,"8km NW of The Geysers, CA",earthquake,0.24,0.65,,1,automatic,nc,nc
2021-11-05T13:03:25.902Z,38.1598,-117.8803,7.9,0.9,ml,14,95.53,0.007,0.119,nn,nn00827476,2021-11-06T02:36:52.407Z,"32 km SE of Mina, Nevada",earthquake,,0.8,1.26,6,reviewed,nn,nn
2021-11-05T13:01:08.942Z,51.8425,-177.8833,5.6,0.4,ml,,,,0.48,ak,ak021e78szuh,2021-11-06T02:08:53.780Z,"86 km W of Adak, Alaska",earthquake,,6.6,,,reviewed,ak,ak
2021-11-05T12:58:41.500Z,38.8258324,-122.7613297,1.99,0.64,md,8,231,0.008149,0.02,nc,nc73649100,2021-11-05T13:14:11.929Z,"3km W of Cobb, CA",earthquake,0.81,0.92,,1,automatic,nc,nc
2021-11-05T12:56:52.278Z,63.5577,-147.7344,16.4,1.2,ml,,,,0.44,ak,ak021e78jjzf,2021-11-05T13:13:26.113Z,"61 km ESE of Denali Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-11-05T12:49:02.790Z,34.0458333,-117.2363333,15.21,0.8,ml,25,104,0.08166,0.14,ci,ci39849703,2021-11-05T16:06:17.161Z,"2km E of Loma Linda, CA",earthquake,0.23,0.41,0.153,12,reviewed,ci,ci
2021-11-05T12:46:52.853Z,62.0343,-150.2147,20.2,1.1,ml,,,,0.5,ak,ak021e78hev9,2021-11-05T12:58:24.118Z,"23 km SW of Susitna North, Alaska",earthquake,,1,,,automatic,ak,ak
2021-11-05T12:44:38.463Z,52.7897,161.0616,34.87,4.5,mb,,148,1.479,0.61,us,us7000frpp,2021-11-05T13:04:04.040Z,"166 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,10.9,7.2,0.108,25,reviewed,us,us
2021-11-05T12:32:34.080Z,36.6894989,-121.3375015,-0.54,2.05,md,21,166,0.0806,0.07,nc,nc73649095,2021-11-05T12:47:15.524Z,"11km S of Tres Pinos, CA",earthquake,0.38,1.13,0.15,22,automatic,nc,nc
2021-11-05T12:20:41.128Z,39.1315,-120.0291,8.4,0.1,ml,7,188.44,0.087,0.1617,nn,nn00827524,2021-11-06T02:37:37.562Z,"8 km SE of Dollar Point, California",earthquake,,2.4,0,1,reviewed,nn,nn
2021-11-05T12:19:58.060Z,35.6663333,-117.4823333,10.81,1.77,ml,39,53,0.08133,0.16,ci,ci39849679,2021-11-05T20:06:21.350Z,"13km SSW of Searles Valley, CA",earthquake,0.19,0.35,0.158,25,reviewed,ci,ci
2021-11-05T12:12:14.634Z,52.781,160.6698,41.58,4.6,mb,,87,1.247,0.6,us,us7000frpi,2021-11-05T12:47:46.040Z,"140 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,8.9,7.2,0.069,63,reviewed,us,us
2021-11-05T12:07:22.391Z,64.2432,-148.52,4.9,1.2,ml,,,,0.31,ak,ak021e788zla,2021-11-05T12:12:49.121Z,"32 km E of Clear, Alaska, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-11-05T12:03:13.550Z,35.6648333,-117.4856667,10.73,3.36,ml,66,38,0.08047,0.17,ci,ci39849663,2021-11-05T20:24:41.166Z,"14km SSW of Searles Valley, CA",earthquake,0.12,0.24,0.162,19,reviewed,ci,ci
2021-11-05T12:03:06.490Z,36.4301667,-81.097,10.31,2.01,md,11,102,0.4073,0.36,se,se60137948,2021-11-07T22:49:10.040Z,"8 km SSE of Sparta, North Carolina",earthquake,1.08,6.83,0.044,7,reviewed,se,se
2021-11-05T11:56:45.277Z,63.5599,-147.3084,10.4,1.2,ml,,,,0.18,ak,ak021e77y3u7,2021-11-05T12:05:27.985Z,"81 km ESE of Denali Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-11-05T11:55:41.610Z,38.4943333,-119.5481667,-0.26,0.48,md,7,131,0.0423,0.04,nc,nc73649065,2021-11-08T05:23:15.589Z,"6km WSW of Walker, CA",earthquake,0.5,0.72,0.201,6,reviewed,nc,nc
2021-11-05T11:54:30.539Z,36.3615,-97.34916667,6.1,1.11,ml,58,55,0.08188393158,0.27,ok,ok2021vrqm,2021-11-05T12:27:39.628Z,"9 km NW of Perry, Oklahoma",earthquake,,0.5,0.29,21,reviewed,ok,ok
2021-11-05T11:51:33.880Z,35.571,-118.5003333,3.29,1.45,ml,33,70,0.1727,0.14,ci,ci39849655,2021-11-05T18:41:01.660Z,"2km SSW of Bodfish, CA",earthquake,0.15,0.58,0.295,19,reviewed,ci,ci
2021-11-05T11:45:26.558Z,60.1295,-151.2475,56.9,1.6,ml,,,,0.59,ak,ak021e77vpiw,2021-11-05T11:50:06.111Z,"13 km SE of Clam Gulch, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-11-05T11:22:49.890Z,58.1336666666667,-154.5305,10.79,0.16,ml,10,261,,0.17,av,av91043708,2021-11-06T04:01:19.230Z,"63 km N of Karluk, Alaska",earthquake,0.72,1.93,0.227705810498423,10,reviewed,av,av
2021-11-05T11:18:40.797Z,29.7102,-113.825,10,4.3,mb,,168,1.592,0.7,us,us7000frp3,2021-11-05T11:54:47.040Z,"111 km WSW of La Libertad, Mexico",earthquake,5.4,2,0.142,14,reviewed,us,us
2021-11-05T11:15:59.785Z,58.1043,-154.5313,10.3,0.8,ml,,,,0.6,ak,ak021e77pc7k,2021-11-05T18:43:04.899Z,"59 km N of Karluk, Alaska",earthquake,,4.7,,,reviewed,ak,ak
2021-11-05T11:13:57.340Z,31.9646667,-116.2463333,19.88,2.42,ml,32,110,0.2567,0.25,ci,ci39849647,2021-11-05T18:34:45.810Z,"37km ENE of Ensenada, B.C., MX",earthquake,0.31,1.25,0.127,19,reviewed,ci,ci
2021-11-05T11:13:18.530Z,58.1328333333333,-154.5295,10.61,0.22,ml,10,261,,0.15,av,av91043703,2021-11-06T03:58:37.560Z,"Alaska Peninsula",earthquake,0.69,1.94,0.281316312876678,10,reviewed,av,av
2021-11-05T11:04:47.390Z,35.983,-117.4311667,1.9,0.64,ml,13,151,0.08831,0.09,ci,ci39849639,2021-11-05T18:25:11.352Z,"24km N of Searles Valley, CA",earthquake,0.17,0.2,0.203,4,reviewed,ci,ci
2021-11-05T11:03:34.630Z,17.9641,-66.8328,14,2.38,md,11,202,0.2115,0.37,pr,pr2021309008,2021-11-05T11:19:52.556Z,"3 km SSW of Indios, Puerto Rico",earthquake,1.29,1.9,0.12,5,reviewed,pr,pr
2021-11-05T10:50:24.530Z,38.8323326,-122.8085022,2.32,1,md,24,46,0.009009,0.02,nc,nc73649050,2021-11-05T10:51:59.669Z,"8km W of Cobb, CA",earthquake,0.2,0.51,0.11,3,automatic,nc,nc
2021-11-05T10:45:01.284Z,31.66197372,-104.5481939,7.596923828000001,2.5,ml,17,79,0.04097330803,0.3,tx,tx2021vrof,2021-11-05T17:23:59.825Z,"59 km SSW of Whites City, New Mexico",earthquake,1.691495104,1.108178957,0.1,7,reviewed,tx,tx
2021-11-05T10:42:07.702Z,62.8235,-150.9006,113.6,1.4,ml,,,,0.69,ak,ak021e779lb6,2021-11-05T10:44:39.000Z,"37 km N of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-11-05T10:30:41.290Z,38.8336678,-122.7851639,2.01,1.2,md,23,84,0.006227,0.03,nc,nc73649040,2021-11-05T11:08:11.882Z,"6km WNW of Cobb, CA",earthquake,0.23,0.41,0.13,4,automatic,nc,nc
2021-11-05T10:23:08.737Z,61.204,-147.019,0,1.5,ml,,,,0.89,ak,ak021e775is5,2021-11-05T10:29:57.305Z,"37 km WNW of Valdez, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-11-05T10:17:36.950Z,41.7928333,-112.3846667,4.77,1.19,md,16,110,0.1328,0.13,uu,uu60466867,2021-11-05T14:28:01.570Z,"4 km E of Howell, Utah",earthquake,0.42,1.69,0.15,13,reviewed,uu,uu
2021-11-05T10:17:33.795Z,61.172,-152.3747,12.9,0.5,ml,,,,0.61,ak,ak021e774af7,2021-11-05T18:00:29.325Z,"67 km W of Tyonek, Alaska",earthquake,,8.5,,,reviewed,ak,ak
2021-11-05T10:05:51.571Z,-23.6225,-179.9673,553.35,4.3,mb,,104,5.908,0.48,us,us7000frnq,2021-11-05T10:46:52.040Z,"south of the Fiji Islands",earthquake,13.2,7.1,0.052,105,reviewed,us,us
2021-11-05T10:02:49.439Z,35.9505,-97.79583333,7.48,1.45,ml,94,37,0.1565692758,0.25,ok,ok2021vrmv,2021-11-05T13:26:39.092Z,"10 km ESE of Dover, Oklahoma",earthquake,,0.5,0.2,40,reviewed,ok,ok
2021-11-05T09:53:25.250Z,40.7531667,-112.0685,6.24,1.74,ml,35,49,0.03606,0.13,uu,uu60466862,2021-11-05T14:48:37.780Z,"5 km NNE of Magna, Utah",earthquake,0.22,0.55,0.164,7,reviewed,uu,uu
2021-11-05T09:52:59.780Z,38.7598343,-122.7064972,1.89,1.15,md,11,122,0.01006,0.04,nc,nc73649030,2021-11-05T12:47:14.523Z,"2km SW of Anderson Springs, CA",earthquake,0.38,0.29,0.03,4,automatic,nc,nc
2021-11-05T09:52:01.266Z,64.6167,-146.9591,4.5,1.1,ml,,,,1.12,ak,ak021e76qacq,2021-11-05T09:56:23.297Z,"6 km SE of Eielson Air Force Base, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-11-05T09:37:34.520Z,19.1800003051758,-155.474502563477,35.3300018310547,1.99000001,md,33,225,,0.150000006,hv,hv72783467,2021-11-05T09:40:46.990Z,"2 km S of Pāhala, Hawaii",earthquake,0.87,0.980000019,1.13,3,automatic,hv,hv
2021-11-05T09:32:50.920Z,37.9118347,-122.2908325,4.84,2.33,md,53,27,0.04769,0.08,nc,nc73649025,2021-11-07T22:12:45.377Z,"1km W of Kensington, CA",earthquake,0.15,0.29,0.17,48,automatic,nc,nc
2021-11-05T09:32:24.550Z,33.7018333,-116.7171667,17.59,0.69,ml,19,68,0.009639,0.16,ci,ci39849631,2021-11-05T15:14:35.016Z,"4km S of Idyllwild, CA",earthquake,0.3,0.5,0.203,22,reviewed,ci,ci
2021-11-05T09:26:59.470Z,19.2146666666667,-155.413333333333,33.39,2.56,ml,48,144,,0.12,hv,hv72783452,2021-11-05T20:20:42.570Z,"6 km E of Pāhala, Hawaii",earthquake,0.46,0.53,0.240012716909582,22,reviewed,hv,hv
2021-11-05T09:26:07.670Z,18.189,-67.667,4,3.3,md,20,161,0.2711,0.46,pr,pr2021309007,2021-11-05T10:50:10.459Z,"46 km WSW of Stella, Puerto Rico",earthquake,1.28,1.21,0.09,7,reviewed,pr,pr
2021-11-05T09:20:33.485Z,41.0877,-116.4526,0,0.9,ml,7,316.93,0.086,0.216,nn,nn00827518,2021-11-06T02:37:32.961Z,"50 km NW of Carlin, Nevada",earthquake,,0,0.32,6,reviewed,nn,nn
2021-11-05T09:18:07.030Z,37.1316681,-121.5500031,7.37,1.27,md,9,84,0.06883,0.12,nc,nc73649020,2021-11-05T11:08:10.881Z,"8km NE of San Martin, CA",earthquake,0.6,2.38,0.04,8,automatic,nc,nc
2021-11-05T09:12:19.290Z,17.953,-66.9483,8,3.19,md,25,182,0.0973,0.12,pr,pr2021309006,2021-11-05T09:49:18.199Z,"4 km WSW of Guánica, Puerto Rico",earthquake,0.39,0.9,0.16,19,reviewed,pr,pr
